id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
204518,VEN-2005-3-101-14,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,4,Miranda state,Miranda,Miranda state,,10.25,-66.416667,POINT (-66.416667 10.250000),144228,Venezuela,101,Americas,1,1,2005-05-11T00:00:00,2005-05-11T00:00:00,0,0,1,0,1,1,1
204521,VEN-2005-3-101-15,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,4,Carabobo state,Carabobo,Carabobo state,,10.166667,-68.083333,POINT (-68.083333 10.166667),144224,Venezuela,101,Americas,1,1,2005-06-03T00:00:00,2005-06-03T00:00:00,0,0,1,0,1,1,1
204523,VEN-2005-3-101-17,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Barcelona town,"Barcelona, Anzoátegui",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,2005-06-23T00:00:00,2005-06-23T00:00:00,0,0,11,0,11,11,0
204525,VEN-2005-3-101-19,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Caracas city,"Caracas, La  Vega  ",Distrito Capital,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,2005-07-30T00:00:00,2005-07-30T00:00:00,0,0,0,0,0,1,0
204527,VEN-2005-3-101-20,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Las Flores town,"Aragua, Las Flores",Aragua state,Santos Michelena municipality,10.26667,-67.11667,POINT (-67.116670 10.266670),144226,Venezuela,101,Americas,1,1,2005-08-07T00:00:00,2005-08-07T00:00:00,0,0,0,0,0,1,0
204528,VEN-2005-3-101-21,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,4,Miranda state,Miranda,Miranda state,,10.25,-66.416667,POINT (-66.416667 10.250000),144228,Venezuela,101,Americas,1,1,2005-08-20T00:00:00,2005-08-20T00:00:00,0,0,1,0,1,1,1
204531,VEN-2005-3-101-22,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,Cabimas town,"Zulia, Cabimas",Zulia state,Cabimas municipality,10.38828,-71.43993,POINT (-71.439930 10.388280),144218,Venezuela,101,Americas,1,1,2005-09-07T00:00:00,2005-09-07T00:00:00,0,0,0,0,0,1,0
204532,VEN-2005-3-101-23,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida """,PROVEA,2005-11-01,Anexo Capítulo Derecho a la Vida Lista de casos de violaciones al derecho a la vida,PROVEA,1,La Guaira town,"Vargas, Puerto de La Guaira ",Vargas state,Vargas municipality,10.59901,-66.9346,POINT (-66.934600 10.599010),144947,Venezuela,101,Americas,1,1,2005-09-08T00:00:00,2005-09-08T00:00:00,0,0,0,0,0,1,0
204535,VEN-2005-3-101-25,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,1,Valencia town,"Valencia, Carabobo",Carabobo state,Valencia municipality,10.16202,-68.00765,POINT (-68.007650 10.162020),144224,Venezuela,101,Americas,1,1,2005-10-01T00:00:00,2005-10-01T00:00:00,0,0,0,0,0,1,0
204536,VEN-2005-3-101-26,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,1,Barcelona town,"Anzoátegui,  Barcelona ",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,2005-10-22T00:00:00,2005-10-22T00:00:00,0,0,1,0,1,1,1
204538,VEN-2005-3-101-27,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,4,Carabobo state,Carabobo,Carabobo state,,10.166667,-68.083333,POINT (-68.083333 10.166667),144224,Venezuela,101,Americas,1,1,2005-11-25T00:00:00,2005-11-25T00:00:00,0,0,1,0,1,1,1
204539,VEN-2005-3-101-28,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,1,Puerto Cumarebo town,"Falcón, Cumarebo",Falcón state,Zamora municipality (Falcón),11.48783,-69.35222,POINT (-69.352220 11.487830),145662,Venezuela,101,Americas,1,1,2005-11-25T00:00:00,2005-11-25T00:00:00,0,0,1,0,1,1,1
204540,VEN-2005-3-101-29,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,4,Trujillo state,Trujillo,Trujillo state,,9.43856,-70.50888,POINT (-70.508880 9.438560),142779,Venezuela,101,Americas,1,1,2005-11-29T00:00:00,2005-11-29T00:00:00,0,0,0,0,0,1,0
204542,VEN-2005-3-101-30,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,1,Puerto La Cruz town,"Puerto La Cruz, Anzoategui",Anzoátegui state,Juan Antonio Sotillo municipality,10.21667,-64.61667,POINT (-64.616670 10.216670),144231,Venezuela,101,Americas,1,1,2005-12-09T00:00:00,2005-12-09T00:00:00,0,0,0,0,0,1,0
204545,VEN-2005-3-101-32,2005,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,1,Caricuao suburb of Caracas,"Caracas, Caricuao",Distrito Capital,Libertador municipality,10.43337,-66.98313,POINT (-66.983130 10.433370),144227,Venezuela,101,Americas,1,1,2005-12-24T00:00:00,2005-12-24T00:00:00,0,0,1,0,1,1,1
204359,VEN-2002-3-101-1010,2002,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2002-11-01,liSia de casos de violación al derecho a la vida Presentación cronológica: octubre 2001- septiembre 2002 No.""",PROVEA,2002-11-01,liSia de casos de violación al derecho a la vida Presentación cronológica: octubre 2001- septiembre 2002 No.,PROVEA,4,Zulia state,Edo. Zulia,Zulia state,,10.0,-72.16667,POINT (-72.166670 10.000000),144216,Venezuela,101,Americas,1,1,2002-02-19T00:00:00,2002-02-19T00:00:00,0,0,0,0,0,1,0
204576,VEN-2006-3-101-17,2006,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006""",PROVEA,2006-11-01,Annexos 5. 9.Lista de casos de violaciones al derecho a la vida Presentación cronológica: octubre 2005- septiembre 2006,PROVEA,1,El Tigre town,"Anzoátegui, El Tigre ",Anzoátegui state,Simón Rodriguez municipality,8.88752,-64.24544,POINT (-64.245440 8.887520),142072,Venezuela,101,Americas,1,1,2006-08-12T00:00:00,2006-08-12T00:00:00,0,0,1,0,1,1,1
197503,VEN-1999-3-101-6,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,"USSD 2000 report, PROVEA",1,Cumaná town,"Cumana, Sucre state",Sucre state,Sucre municipality,10.45397,-64.18256,POINT (-64.182560 10.453970),144232,Venezuela,101,Americas,1,1,1999-02-24T00:00:00,1999-02-24T00:00:00,0,0,1,0,1,1,1
198605,VEN-2011-3-101-0,2011,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""Amnesty International,2011-06-01,Police role suspected in continued attacks on Venezuelan family""",Amnesty International,2011-06-01,Police role suspected in continued attacks on Venezuelan family,Amnesty,4,Aragua state,"Aragua, west of Caracas",Aragua state,,10.0,-67.16667,POINT (-67.166670 10.000000),144226,Venezuela,101,Americas,1,1,2011-05-28T00:00:00,2011-05-28T00:00:00,0,0,1,0,1,1,1
198608,VEN-2013-3-101-0,2013,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""Amnesty International,2013-05-22,Ten members of Venezuelan family killed as authorities fail to investigate""",Amnesty International,2013-05-22,Ten members of Venezuelan family killed as authorities fail to investigate,Amnesty,1,Guanayen town,Guanayén town,Aragua state,Urdaneta municipality (Aragua),9.66883,-66.83589,POINT (-66.835890 9.668830),143507,Venezuela,101,Americas,1,1,2013-05-16T00:00:00,2013-05-16T00:00:00,0,0,0,0,0,1,0
198626,VEN-1992-3-101-1010,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights""",Amnesty International,1993-11-01,AI Index: AMR 53/07/93 £Venezuela: @The Eclipse of Human Rights,Amnesty,1,Maracay town,Carabobo State University in Aragua,Aragua state,Girardot municipality,10.24694,-67.59583,POINT (-67.595830 10.246940),144225,Venezuela,101,Americas,1,1,1992-09-17T00:00:00,1992-09-17T00:00:00,0,0,1,0,1,1,1
201243,VEN-1990-3-101-1069,1990,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1991-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1990-10-26T00:00:00,1990-10-26T00:00:00,0,0,1,0,1,1,1
201301,VEN-1992-3-101-1019,1992,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1992-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas city,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1992-02-03T00:00:00,1992-02-03T00:00:00,0,0,1,0,1,1,1
197500,VEN-1999-3-101-3,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,-1,USSD 2000 report,,,,USSD 2000 report,1,La Guaira town,"La Guaira, Vargas state - just north of Caracas",Vargas state,Vargas municipality,10.59901,-66.9346,POINT (-66.934600 10.599010),144947,Venezuela,101,Americas,1,1,1999-12-25T00:00:00,1999-12-25T00:00:00,0,0,1,0,1,1,1
197501,VEN-1999-3-101-4,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,-1,USSD 2000 report,,,,USSD 2000 report,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,2,4,1999-06-01T00:00:00,1999-06-30T00:00:00,0,0,0,0,0,1,0
203591,VEN-1994-3-101-1032,1994,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1994-11-01,Situación de los Derechos Humanos en Venezuela""",PROVEA,1994-11-01,Situación de los Derechos Humanos en Venezuela,PROVEA,1,Caracas city,Caracas.,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1994-08-21T00:00:00,1994-08-21T00:00:00,0,0,1,0,1,1,1
204023,VEN-1998-3-101-1003,1998,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Maracaibo town,"La Chamarreta, Edo. Zulia",Zulia state,Maracaibo municipality,10.63167,-71.64056,POINT (-71.640560 10.631670),144937,Venezuela,101,Americas,1,1,1998-10-01T00:00:00,1998-10-01T00:00:00,0,0,1,0,1,1,1
204025,VEN-1998-3-101-1004,1998,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Maracay town,"Sector Sorocaima II, Edo. Aragua",Aragua state,Girardot municipality,10.24694,-67.59583,POINT (-67.595830 10.246940),144225,Venezuela,101,Americas,1,1,1998-10-15T00:00:00,1998-10-15T00:00:00,0,0,0,0,0,1,0
204032,VEN-1998-3-101-1008,1998,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Higuerote town,"Higuerote, Edo. Miranda,",Miranda state,Brión municipality,10.48106,-66.10083,POINT (-66.100830 10.481060),144228,Venezuela,101,Americas,1,1,1998-10-23T00:00:00,1998-10-23T00:00:00,0,0,1,0,1,1,1
204034,VEN-1998-3-101-1009,1998,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,4,Zulia state,"El Panamericano, Edo. Zulia",Zulia state,,10.0,-72.16667,POINT (-72.166670 10.000000),144216,Venezuela,101,Americas,1,1,1998-10-23T00:00:00,1998-10-23T00:00:00,0,0,1,0,1,1,1
204035,VEN-1998-3-101-1010,1998,False,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Los Tanques town,"Los Tanques, Edo. Aragua",Aragua state,Zamora municipality (Aragua),10.04583,-67.52039,POINT (-67.520390 10.045830),144225,Venezuela,101,Americas,1,1,1998-10-23T00:00:00,1998-10-23T00:00:00,0,0,1,0,1,1,1
204342,VEN-2001-3-101-1045,2001,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2002-11-01,liSia de casos de violación al derecho a la vida Presentación cronológica: octubre 2001- septiembre 2002 No.""",PROVEA,2002-11-01,liSia de casos de violación al derecho a la vida Presentación cronológica: octubre 2001- septiembre 2002 No.,PROVEA,1,Bolivar town,"Ciudad Bolívar, Edo. Bolívar,",Bolívar state,Heres municipality,8.12923,-63.54086,POINT (-63.540860 8.129230),141353,Venezuela,101,Americas,1,1,2001-11-20T00:00:00,2001-11-20T00:00:00,0,0,1,0,1,1,1
